20.3664330302,-36.5257581754,35.6830907745,
-81.5360800767,18.5141911766,-2.12295093828,
97.3889036182,30.4015848964,-0.761883106473,
8.86831011626,19.9433472634,-46.0886550297,
-14.9939544838,30.932987232,35.496166691,
-33.1839415094,-37.7743352438,-20.0818992243,
51.0628776017,-23.340678591,-20.9184352251,
41.975223554,19.1923649519,20.5026147316,
-37.8614585283,-23.9759427162,36.0770714222,
-31.9437630761,29.3808435454,-13.8073417019,
9.79135828407,-29.7850040422,-48.1181367188,
10.1176338756,48.3096509706,-1.57522777841,
-29.5154568614,-1.93622625939,-45.8631810821,
9.79517346284,-39.7162257985,-5.98088901592,
-2.84392177668,-5.95955382371,53.9953096898,
43.007325191,18.3062606346,-21.9104757055,
-61.568944457,-17.2455115875,2.91457595772,
73.5117772748,-2.1244895315,5.98319700533,
-44.2640249199,13.3290921721,19.0981759437,
49.2114526992,-26.2444141965,16.5446023641,
31.040248221,-4.31183237332,44.5975768579,
32.9106148269,-4.38405060951,-45.5767547541,
-11.0304419219,-39.3358756279,21.8109103223,
16.4539724864,24.2401720117,40.3652734419,
-49.1863462893,1.22017219076,-20.9549339146,
-39.2190996401,-36.5507265976,9.06423700614,
-28.2507370691,4.50936873993,42.1640527693,
-19.4303599927,-29.9883723341,-45.0820468267,
-3.61179787665,32.6598885015,-23.3768670038,
-1.82800085644,-4.90137125614,-56.2822320541,
-13.0695682967,33.7872138189,7.03049532018,
27.236020567,-38.2191206597,-28.1564252037,
31.5294325776,31.2721860126,-0.996903134225,
-55.5759614117,23.6018570314,-2.72241767938,
-23.3785279065,23.3976549374,-38.1819450909,
-13.6727507012,-28.5490756429,46.0866009817,
49.230521227,-0.13310839808,-3.35874898605,
38.2782296129,-38.138869843,-4.09190918775,
74.0452441392,20.999144532,-5.29224438722,
-4.69272671011,-39.2858204555,-26.7143709254,
21.7788483213,31.0072680057,-25.2042203095,
-42.5801635214,-19.6627514306,-34.4136111396,
-15.6060181608,-39.6174752248,-2.51406638367,
14.2949234375,32.6670194927,17.262208534,
51.1870299743,-2.92793422338,21.4056516762,
-49.9192618375,-8.65168888357,22.5129144168,
14.1496633813,-20.9746446431,51.3522379303,
-77.5556185379,-3.66591518067,-5.68400052209,
23.2181467559,-39.2873873967,12.6820469405,
39.7495824652,-23.3421659862,36.6194621246,
47.6407366008,-2.49133093885,-28.6845488232,
-3.83166689092,14.7386909417,46.8449648825,
-37.7490974887,30.9535651709,7.42629697371,
-50.0673243932,-24.1914899333,-14.1634957543,
-52.3484531094,2.55395352525,0.664671903678,
38.9073744529,-23.7130402298,-39.4483600214,
65.6494979267,-10.9687158522,-11.2765996574,
28.4386679164,15.165254609,-40.3453943392,
-10.070057349,12.4579410354,-48.7766975538,
13.8862236922,4.88555341866,49.1326486578,
47.2929876989,19.488723549,-2.71983421862,
16.5274574523,-11.3231100048,-54.4954287854,
-31.6236073574,21.4638758343,31.5193337062,
-38.6249853045,16.9505262133,-27.0757853688,
-21.7866805942,-11.590839155,50.740905997,
31.7649043192,13.6263505211,36.6607303633,
50.1337352754,-22.1006902713,-1.91984985804,
-29.6871974135,-37.4878311847,25.0085249631,
-8.17298024088,48.2718817251,-4.3502941269,
1.40294528718,-37.3099109217,39.9494421978,
-6.33592203011,29.3484751196,-41.6413176772,
-5.63440383216,-22.6009629087,-54.4929860429,
29.4482576433,29.9081997338,28.9995076684,
2.57709679224,30.9515216693,31.0106761259,
8.2284192265,-39.4072377935,22.5247933625,
10.4932623365,34.0502434074,-12.1024004543,
-46.6703874891,-25.6128359748,20.6420575218,
60.7765789744,-13.8658003736,8.96319746382,
-21.2669837492,-14.9282948206,-53.4280016348,
-15.4824012562,33.3874663353,-9.92503550401,
18.0620664652,5.90970097818,-50.2119141967,
67.2815454055,5.87231822528,-9.37274170436,
-1.4194852125,-39.746476614,6.80238921764,
34.9129551494,-34.6594865966,25.0137222706,
-39.4781824805,-7.21679000084,37.801605769,
-25.5597249984,30.4346764676,18.9277223641,
10.8936302914,-38.7994378188,-32.2419047104,
-45.8055694609,14.7489791071,-12.416006092,
-41.9562507729,-2.96664827005,-34.9511801481,
-20.3318848582,-38.4875892888,-30.4619749677,
24.7186555722,-24.3098891188,-48.3899087869,
-3.9207085511,-36.5904021395,-42.2039850121,
24.3811050047,-39.3485094067,-11.7309957909,
41.8667279046,0.407805695587,33.5299783573,
-31.115905478,-38.8445625504,-4.03476418589,
49.3602504596,10.1937922226,10.1980823694,
-49.6788195245,-27.4336994056,1.03626721999,
2.26482203451,36.659414737,4.90934779868,
7.24456420181,30.0761832076,-34.0015836882,
-1.78130738322,-21.9554912743,53.2077820572,
-19.8268863048,31.0116491247,-25.370046697,
-18.478499883,16.6013810563,42.9761255718,
-53.7820048608,-10.1139397594,-9.84632719288,
-39.1021433555,6.62470061346,31.7423556268,
-23.7676513842,-39.2552305496,10.1298145268,
37.6880935576,31.0436370972,-15.9730960975,
-32.3663021772,-30.8591113869,-35.2323379804,
30.5872732804,30.4205170995,13.9396195597,
26.8910471544,-25.2445042488,43.8510929983,
75.3365953251,12.5457520905,6.93631421385,
39.8817214613,-32.8353182483,-22.9032424164,
-67.3959591333,19.8129997671,5.16124509371,
-14.3603988784,2.00843912262,49.5881937701,
-79.1474541982,5.94960098076,5.27596438671,
-31.3303833232,11.0337384864,-39.3316940176,
38.5471707373,-37.6162939378,10.5197512056,
85.0089576863,23.3999721202,4.05164892479,
-32.849015077,-17.4048659639,-44.9736990424,
39.7649969447,8.4354704282,-34.1194349545,
-51.0841566126,-13.6211418719,-24.0677021074,
-19.5069011468,-36.196720663,35.3865757085,
48.9138089946,-16.0217973477,26.9164650568,
3.87835046911,7.6426086292,-52.3277192654,
50.0134529425,7.04804790858,-15.7240256886,
-4.8833194046,33.0186814398,18.7386032291,
59.2591011895,0.339353964356,7.11372053083,
-46.0674173267,16.4634932661,5.26681247192,
19.7406388947,26.7349353034,-39.8793679211,
15.8076167423,33.90905468,1.9839649466,
-19.5696929141,-39.3654020469,-16.0414497363,
-5.06588166467,-39.6843560265,-11.834572516,
52.1149946026,-8.64357710811,-14.2614656164,
-25.5712873655,31.9984296294,0.767661930278,
33.1125575028,25.3290430001,-30.8784703997,
-17.3012498081,1.04341000293,-51.5179053556,
-42.2598447897,25.82341895,-4.78905956355,
-27.3655360865,-22.7644205125,44.7265524057,
18.9903564635,-7.45450823414,51.3186527031,
42.1796161486,27.3822168347,7.70495162197,
42.8433774523,-10.9627735063,-38.2863098609,
13.1992840626,-39.5357267873,-18.9189597359,
-53.1879058722,-7.6264206479,9.09403584936,
-70.5174407886,-6.96622677421,5.00335211115,
20.3282679202,-33.8472393818,-40.5028226671,
-43.0536982912,-28.3784907451,-24.4206231197,
24.2345979453,32.1084786157,-12.4906465627,
-42.1555331369,-33.6509107498,-8.41165439638,
-67.6242771739,-11.6523987321,-6.88070327016,
-31.9617332672,27.9746528959,-27.9237535106,
-3.44446496225,26.7642368216,41.4254764585,
-2.3064440945,48.1378681808,7.9425737292,
78.6593835866,9.16841316102,-4.77207158182,
-2.8838511153,35.1416250715,-11.042030625,
-66.7403350886,20.1583440519,-7.4264223672,
10.8157575456,-39.6519413899,9.37219875497,
46.324772876,-31.0322893806,-10.4529709062,
5.32396913037,-16.4091757188,-56.5139981345,
-49.5837224777,3.61610717221,13.0261080654,
-37.3091431653,24.242962658,20.808354936,
40.579626787,-11.2105186741,39.220090861,
56.9716010186,-10.7430409228,-2.50092169796,
12.2207613708,-30.8324966285,44.2127104355,
20.7215303391,-39.5629544689,0.701536487942,
21.3252506508,13.574745669,43.6732977796,
14.663313877,30.3145991542,29.6643481035,
45.7785021029,7.774183082,23.4049021316,
49.3480655844,-12.0013602157,12.5204011978,
-52.2923835088,-19.5534084694,10.7489370845,
-79.649005333,8.06825767549,-7.44689389265,
1.87337196162,46.8313698022,-10.3984789379,
46.4383265946,-31.6301290111,4.16515580713,
-45.2454648585,-16.7340315133,29.5818785873,
7.50346183178,-11.816512728,54.1216809381,
-21.290170384,11.3262714994,-45.9075141347,
46.5587698841,-19.6305908774,-30.9673571687,
68.4994154198,-13.816284111,-0.405079376978,
8.70805301225,17.1255804504,45.2187684042,
2.56943739715,4.75617292043,51.4066132064,
20.5791299399,-38.8295828113,24.4574935823,
73.4989310769,-3.1548725828,-6.04419551722,
85.6431409262,29.3812283299,-5.67083987433,
27.5988416772,-13.217972943,-50.4158081488,
-1.78207313194,-38.9753358157,29.1736752003,
-40.6492142014,23.6192445023,-18.1668030545,
-29.888233603,-6.63889323559,44.5988906591,
-11.4812727684,-15.6820655746,52.9455613837,
9.8754694422,32.4955368011,-23.3926744037,
-14.9196635113,31.4876897348,23.3714905966,
66.5609264222,7.09794946909,2.15316690224,
-10.0126745179,-12.4719764313,-55.5945118475,
41.4958660491,29.9282070101,-5.58920921926,
31.1789785427,-31.0209624062,34.7018312836,
-45.786253428,2.01953274387,24.3200493451,
27.3269805265,-15.1816693538,48.2602274027,
-12.1914136782,-39.6180349121,8.9693334187,
31.0338093716,-30.9687332918,-37.0864787563,
27.8876959059,5.46987925267,-45.3883629148,
-10.957437754,30.8017837721,-31.7691109001,
-43.019947735,6.964629647,-27.8547385617,
11.0104735925,-1.53703287672,-53.8750861673,
-38.4451560986,-29.9477977512,26.255552244,
59.4048460484,-1.17052659511,-11.3757540337,
14.9953584919,-21.823776268,-53.1775789971,
43.8594670658,-25.7935498152,27.0741528541,
-8.99922055699,-37.4558407217,37.5696438787,
23.5546818704,-3.41290749229,-51.498799162,
45.8704068796,7.8162188871,-25.4527511712,
35.3354706704,21.0927162422,28.8493690987,
-24.066671912,28.7053780855,29.8860812062,
-56.1143037653,-19.7376658189,-6.14881612732,
51.7019773575,9.77021656323,-0.770566923889,
34.1711390588,-38.5142177589,-16.1368635771,
49.163297198,-2.49583892751,7.90349731549,
-0.886653893108,-39.584469838,17.4063129545,
-50.2558403432,4.16355836562,-10.992937413,
6.85096344331,28.2091700088,40.4052836869,
24.0662630653,3.12741979164,46.5765232046,
-15.4850001937,20.4095699217,-44.2359565352,
54.3292019747,-18.6685060203,-12.2476482279,
51.9768217939,-10.9831118208,-24.6443333055,
0.552013371147,-30.1136922702,47.2366816947,
-1.1611962433,18.7396780453,-47.845167514,
10.6061642097,-38.5488204995,33.3925466528,
-46.8684111488,-28.5586838356,10.8009704963,
-34.6958045005,-16.211236037,41.8944051845,
5.03652905008,38.9023305659,-4.81174593786,
-29.7973015752,-30.1640388179,35.6871145296,
-8.7914174488,35.4064674942,-2.54172462517,
-28.6896177554,13.5857614904,37.626588922,
-37.5140225927,-8.87919306033,-42.0366679767,
18.6001962516,17.2504716535,-45.4264189488,
-10.9311799367,-38.5490384304,-35.2133849571,
31.3155547557,-38.9284916567,3.61096458006,
2.49561113225,-39.6027690014,-18.4470100977,
-8.96832262171,-29.6253394246,-48.1368719461,
44.2796949102,21.7566753924,-12.6090820752,
-5.89382320258,3.58360477931,-52.9957088826,
35.5814708675,-15.3712850003,-44.8923559985,
53.77463097,-21.4548870423,9.1218379977,
-0.0970200845379,-39.8434107001,-2.94387033628,
23.3920548805,31.0894409374,21.3425724269,
25.1098170402,23.7027296933,35.7503814749,
36.8404611339,27.4714534376,21.3182073777,
24.7020241736,32.2611532189,6.35474689618,
6.34642805146,-37.4222862429,-40.7645793626,
34.6748308492,3.50123047509,39.3412047826,
-42.0327868135,22.4038481606,11.8221754652,
41.9866199474,-32.5283553425,18.1700264846,
-28.5892780761,-25.8943151825,-43.2141343063,
-12.5265283271,32.6996104425,-19.3157155392,
4.73795250086,33.1232509467,18.4626982512,
39.6523998468,11.5990880043,29.7444294274,
38.7013178024,0.844757409149,-39.8224644735,
-48.4378870784,12.6568638217,-3.48607687909,
-32.1012615885,20.530989856,-33.8797258021,
-38.1072386279,16.3437765468,26.0795882036,
0.468675417407,-28.8894052056,-50.8279302173,
-32.1114877428,-38.3101117155,15.8812363126,
51.7565555071,-1.22119959957,-20.126192944,
-55.127350455,-8.62236261127,-0.10972536282,
38.3201287822,16.9554978349,-30.0109086396,
2.93984793287,28.572315532,-43.1739276561,
-19.6166976271,-38.6813266701,26.309900689,
33.8790422271,-19.08872757,42.6547454582,
-15.5544991755,29.0086829942,-40.0547770232,
40.9488498543,-27.5658386602,-31.1774335201,
45.7087651997,18.9712387014,9.7527750421,
-22.9496396901,31.6235253351,-16.5953194259,
-22.8255945443,-1.59808419024,48.0023668697,
-7.00639415144,31.2328452003,28.2786762516,
-33.4974103714,29.6825995864,-3.472114441,
-12.1511912513,10.6432249358,46.9035195925,
-45.6835608081,-10.700680908,-31.5025904863,
82.5027680239,17.6481220186,-2.73331838724,
29.3138575152,29.7271566108,-20.0401162912,
-16.5569805404,-22.7645732444,-52.2700432494,
6.34915211239,45.2572264453,6.22013112998,
-44.7364578232,-7.33142269693,29.9699759009,
-40.5206492219,-32.7948764318,17.3320854701,
46.58863051,-7.61200653387,29.7468172024,
-13.2134639765,-39.2875032677,-23.3230611297,
-35.9701583239,3.14207033056,-39.7077276133,
-18.2601208056,-21.1798754912,50.1583355821,
30.8756955699,-38.5797550182,17.7905520966,
76.0616029472,21.5080449715,3.98803260501,
64.514031457,-5.93284389581,11.5428179694,
-21.0185827169,32.2521421827,11.2135270247,
-20.736338059,23.6088178729,37.6171693291,
-76.074501869,16.9929408503,4.97018514835,
9.43845563833,-2.37701124959,52.2255403615,
-1.75696542992,30.8929283222,-33.3789392363,
-12.0082741683,23.8528613776,41.0960545986,
59.0606513171,2.73989210576,-1.58584641156,
-35.8370114146,1.01734912418,38.348703133,
-41.9236180063,-35.1118189968,0.612998625164,
-20.6837578584,7.49973069732,45.981207525,
-36.6497265186,-23.9328876468,-39.6426559911,
-73.7615843316,3.21864700532,-1.41589380128,
0.821936190525,-38.8363794902,-33.7390798639,
-31.4392726033,-38.7685432924,5.26563894125,
-50.8301030913,-17.3657216978,20.9429888951,
-21.7784137542,-29.2494202552,42.3059467117,
-30.1374973525,-37.2111585179,-28.4040271746,
-51.7749572961,-6.68060005503,-17.8786568766,
-28.2684280033,-38.9288736143,-12.816310581,
17.4794876391,33.5500293936,-6.73568064433,
10.9684706897,11.9379031986,-49.1435094223,
48.9925597314,12.6853695346,-9.03455853456,
-27.6620366387,-10.8847240037,-48.9219805623,
-49.2265916581,-22.1933090037,-23.3023202312,
-61.5376419759,17.3750314314,-0.873980389878,
25.6217704091,30.571057277,-33.0581377939,
27.0768785877,-37.3023636226,30.1546788209,
1.60102534899,49.4803921911,-0.109813200955,
18.6150983,-38.8698337648,-27.3580425389,
77.5812386614,27.999904447,-1.55972007911,
-13.297351922,-6.25737883217,51.9677689976,
10.6824604103,34.1624133776,8.95525302392,
70.1274345847,12.6274405117,-4.77818394883,
-21.8015046896,30.8923799453,-33.7893307411,
-74.0195725367,15.8262011944,-5.4199482929,
53.0747852397,-16.4333318308,19.3675313861,
-45.4201307779,11.8272830759,-20.5147473444,
-23.3669860104,-39.44078246,1.18337878071,
-4.86679861425,42.0607867386,2.4343219587,
-23.4387853099,-34.0271776534,-37.1138462705,
-84.0520369026,10.2759940393,-0.427480601058,
38.4394077046,25.5088279847,-22.7706544005,
55.9577105109,-6.37290339727,11.432845586,
-34.849163236,30.5360022356,15.4590534469,
-40.1706481618,-33.9809538529,-16.9375497006,
-52.5452160963,-16.2547568327,-16.0866357697,
-17.430673264,33.463449986,-1.218944149,
-48.9017507509,21.0586499111,-7.33730941388,
-6.04491641808,1.69910320407,51.3244257382,
-17.2620945692,-7.43880169999,-53.5458781728,
-31.6819352714,27.997368605,26.1068903389,
3.82104747452,33.7136558755,-17.2871524502,
14.7427436635,-39.5165548332,17.142395247,
-29.2509689703,31.0474345672,8.31244406909,
-53.2993311945,-2.5635791655,-5.96830338667,
-25.772290465,31.7574040253,-8.60110165891,
-55.0393790117,20.4834440978,5.0761326907,
77.3200181321,2.21566372278,-0.129363564107,
50.4939206031,4.18562473274,15.9545040456,
11.1855739408,27.4082991355,-42.1400323749,
57.535922342,-18.2095182034,1.2364772632,
-37.3438690339,10.7550061394,-33.5473031422,
-78.8296358445,-2.06207011855,2.5330795875,
32.1044088472,-23.4817644522,-44.2165049121,
20.369266079,-31.0377555012,41.9136796161,
-22.4597496219,-38.9802660774,18.5147183024,
-48.3545559448,-28.1488849332,-7.11820666135,
-69.2965947672,-4.39466189827,-2.74834513158,
-49.2945086925,8.72072697992,5.21263356569,
6.51985291262,-24.0402499839,51.3634683793,
6.41051455284,-8.26872537212,-56.1185077131,
22.1681046028,-39.1378948384,-19.963273314,
-24.9725939621,-38.755145112,-22.2413324274,
67.1309779981,2.1220634831,8.82549357615,
-48.2798996329,-4.90261244486,-26.3642369437,
-53.9155319584,-19.9293372567,2.02672302592,
44.3688118161,-16.0777823508,33.6811253922,
89.4732442615,30.1557015256,3.26672789236,
33.4711017528,30.0415351797,-9.08859654576,
33.5937096524,8.25001994003,-40.2997685268,
28.2082185637,8.30541716607,41.6608559535,
-25.3972241323,-21.0083971993,-48.8357251246,
-27.251599542,6.0224274486,-44.5020093945,
-42.6174430865,24.4493047598,4.01652304261,
4.68328127976,-39.3487734342,-26.2129713248,
5.95538531182,-39.778283746,2.38033114319,
-12.2087193562,-34.6027499895,-42.092661359,
-2.65544953863,-15.5612818626,-56.9361533756,
68.5826574411,-2.60723348994,-12.3533771077,
-1.85795581255,34.3245782158,11.4337647099,
14.2910730528,30.9942141139,-30.2998308411,
6.4285557381,-24.2305490478,-53.4483304372,
33.7136997818,29.9267998165,6.58172651385,
22.326766241,30.8353708345,32.4606363012,
16.1056251701,-39.5860049138,-11.496097553,
-10.5814165254,-3.18113257264,-54.132989774,
37.7660142545,-29.5701464497,30.5258171012,
2.8113353693,22.275757496,43.9777412679,
-71.0327932903,22.73476069,-1.29134932195,
-41.0301369469,-15.9800272317,36.231918065,
19.2863267551,-25.6473776309,47.5821760234,
-3.9143281067,-14.372098441,54.784851606,
-7.26390180793,-32.2473903503,43.229285921,
51.78608229,-25.455458591,-8.85532237007,
-51.1871116679,-3.50692908175,15.9063688239,
-13.1255811775,-39.6023964678,-11.5842839123,
-39.2476478988,-27.579693551,-31.2167839863,
27.5147451337,-39.2552452638,-3.22052843352,
34.5544127906,-34.2383717297,-28.4465109783,
-23.3127667711,-39.3968826266,-6.61039179995,
-68.5937944193,-13.3243177786,0.952419001808,
53.0463552996,3.65776343912,3.84282362155,
17.4577975993,-29.5110251339,-46.920784784,
-7.81635890928,-39.7388361643,-2.13388857259,
26.0807147854,22.7896548073,-37.822765782,
46.4640618201,13.8860525979,17.0981423542,
-39.4341390869,-16.3551390941,-40.6575056735,
47.3062795369,-11.9830321574,-31.8397792692,
52.6253308794,2.39135125048,-10.1471108686,
59.9308537611,-15.7673178604,-7.55548748207,
-3.71818364431,42.3188283502,-6.39869813641,
40.8718905762,-36.6012673347,-11.1691329202,
-35.0783400425,13.0449977805,33.031692039,
16.9586870614,32.8391836846,-16.0777171638,
-82.1184455895,2.2247886859,-2.9267112085,
-13.213776367,32.9773686618,14.6476813397,
-39.0891486204,29.4394454643,-11.0631827874,
-24.7377514341,16.2333585146,-41.1841601465,
48.3524499165,-30.5272716035,-3.13752153703,
70.0684785712,-8.90738710661,6.0831505106,
-75.9923660025,10.3910151196,-0.211396735236,
-46.4497030236,12.472998742,11.7260440621,
21.3811330309,-17.7048277364,-53.0020264788,
18.7260564244,32.8496698152,11.1086912135,
-2.76566154451,10.9726345951,-50.8359571804,
38.8667876123,30.5667379841,13.7288078534,
-23.2209765853,-3.71207462163,-50.7178442196,
75.3869712469,3.6861288535,-8.80970695754,
46.1742674054,-29.0641714362,-21.2136202166,
48.4310921087,15.5562929384,3.62220275364,
19.2908880412,-14.9480985947,51.9251450684,
-25.8365180559,-35.8828971632,31.3797176321,
22.6968579243,-37.5022482808,-34.4066064225,
4.96939873984,11.4277027728,48.3238633276,
13.2040031788,30.7931553637,36.9900733477,
-6.0078912357,-39.57287083,-19.3628471055,
23.4132566406,11.5343050738,-45.4964904026,
-9.43574206782,-38.7798369111,30.2444048947,
24.3320596021,32.4948189659,-4.01171459876,
-52.7685072859,-13.2725715563,14.7248495281,
73.9678455646,5.07299413198,7.76238641133,
80.8325561474,23.5554493268,-6.91005252357,
42.5335328129,23.7914969603,14.4170423055,
-6.86181173918,-27.0690741256,48.5922288544,
32.8073341249,19.3444842977,-35.2302565618,
-36.9961857564,-32.5231900793,-25.3696702024,
8.30304947037,31.8813772925,24.8255301916,
-36.0462695512,28.3388655556,-21.519355366,
44.2036118795,26.2217861541,0.202941702227,
-7.71474768377,30.722673347,36.7246982933,
55.5765071418,-3.94170652232,-4.98154798887,
-62.2518987095,-10.5463397664,-1.95924163629,
55.9373880623,-9.3580709597,4.66240139507,
46.5685391471,15.4157055642,-15.5670183101,
40.842660346,-37.414775284,2.75249546406,
42.854727659,1.30930612241,-33.7830749594,
2.06627585021,-39.7319361343,-10.1612040242,
13.2450656914,-34.8438734295,-41.9960072427,
